                        ","                             Apoyo de American Express las tarjetas requieren acuerdo adicional. Más información en <a href=""http://www.paypal.com/amexupdate""> http://www.paypal.com/amexupdate</a>.                         ",module,Magento_Paypal
"
                        <strong style=""color:red"">Warning!</strong> By default this feature restricts all categories.
                    ","                         <strong style=""color:red""> ADVERTENCIA!</strong> Por defecto esta característica restringe todas las categorías.                     ",module,Magento_CatalogPermissions
"
                        <strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
                    ","
                        <strong style=""color:red"">Advertencia!</strong> Cuando se usa el código de tienda en las URL, en algunos casos sistema puede no funcionar correctamente si se especifican direcciones URL sin memorizar los códigos en los servicios de terceros (por ejemplo, PayPal etc..).
                    ",module,Magento_Backend
"
                        Base currency is used for all online payment transactions. If you have more than one store view, the base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").
                    ","
                        La moneda base se utiliza para todas las transacciones de pago en línea. Si tienes más de una vista de la tienda, el alcance de la moneda base se define por el alcance del precio de catálogo (""Catalog"" > ""Price"" > ""Catalog Price Scope"").
                    ",module,Magento_Directory
"
                        Defines the default product price
                    ","
                        Definir el precio del artículo predeterminado
                    ",module,Magento_PricePermissions
"
                        Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)
                    ","                         Logo para los documentos HTML solamente. Si vacíos, por defecto se utilizará. < />(jpeg, gif, png) br                     ",module,Magento_Sales
"
                        Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.
                    ","
                        Utilice sólo letras (a-z o A-Z) o números (0-9) en este campo. Sin espacios u otros caracteres se permiten. <br />caracteres similares (por ejemplo, ""i"", ""l"", ""1"") disminuyen posibilidades de reconocimiento correcto por el cliente.
                    ",module,Magento_Captcha
"
                        Search strings are either normal strings or regular exceptions (PCRE). They are matched in the same order as entered. Examples:<br /><span style=""font-family:monospace"">Firefox<br />/^mozilla/i</span>
                    ","Son cadenas de búsqueda normales o excepciones regulares (PCRE). Ellos coinciden en el mismo orden que ingresó. Ejemplo:<br /><span style=""font-family:monospace"">Firefox<br />/^mozilla/i</span>",module,Magento_Backend
"
                        Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.
                    ","
Punto y coma (;) separa valores. <br/> Poner punto y coma al principio de primera opción vacía. <br/> Deje en blanco para el campo de texto abierto.                    ",module,Magento_Customer
"
                        Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted, try to use larger file-size image.
                    ","                         Se utilizará el logotipo por defecto en documentos PDF y HTML. < br />(jpeg, tiff, png) si se distorsiona su imagen de pdf, intente utilizar una imagen de tamaño de archivo más grande.                     ",module,Magento_Sales
"
                    PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>
                ","                     Soluciones de pago de PayPal todo-en-uno <i>Aceptar y proceso las tarjetas de crédito y pagos PayPal.</i>                 ",module,Magento_Paypal
"
                    Please note that these settings apply to individual items in the cart, not to the entire cart.
                ","                     Tenga en cuenta que estos ajustes se aplican a los elementos individuales en el carro, no a la cesta entera.                 ",module,Magento_CatalogInventory
" (fee "," (cuota ",module,Magento_GiftCardAccount
" Copy"," Copiar",module,Magento_Newsletter
" Send auto-generated password"," Enviar contraseña generada automáticamente",module,Magento_Customer
" [deleted]"," [borrado]",module,Magento_Sales
" [deleted]"," [borrado]",module,Magento_Backend
" for more information or "," para más información o ",module,Magento_Shipping
" is not available. You still can process offline actions."," no está disponible. Usted puede continuar fuera de línea.",module,Magento_Payment
" of "," de ",module,Magento_GiftCardAccount
" to learn more."," para obtener más información.",module,Magento_Paypal
" to redeem it."," para canjearlo.",module,Magento_GiftCardAccount
" total)."," total).",module,Magento_GiftCardAccount
"""%1"" contains non-alphabetic characters.","""%1"" contiene caracteres que no son alfabéticos.",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" contiene caracteres no alfabéticos.",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" contiene caracteres que no son números ni letras.",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" contiene caracteres que no son números ni letras.",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1"" contiene caracteres no numéricos.",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1"" contiene caracteres no numéricos.",module,Magento_Eav
"""%1"" coupon code is not valid.","El código de cupón ""%1"" no es válido.",module,Magento_Sales
"""%1"" does not fit the entered date format.","""%1"" no se ajusta el formato de fecha ingresada.",module,Magento_Eav
"""%1"" does not fit the entered date format.","""%1"" no se ajusta el formato de fecha ingresada.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" supera el tamaño de archivo permitido.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" supera el tamaño de archivo permitido.",module,Magento_Eav
"""%1"" exceeds the allowed length.","""%s"" excede la extensión permitida.",module,Magento_Customer
"""%1"" exceeds the allowed length.","""%s"" excede la extensión permitida.",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","""%1"" altura excede el valor permitido de %2 px.",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","""%1"" altura excede el valor permitido de %2 px.",module,Magento_Customer
"""%1"" invalid type entered.","""%1"" introducido inválido.",module,Magento_Eav
"""%1"" invalid type entered.","""%1"" tipo introducido inválido.",module,Magento_Customer
"""%1"" is a required value.","""%1"" es un valor necesario.",module,Magento_Eav
"""%1"" is a required value.","""%1"" es un valor necesario.",module,Magento_Customer
"""%1"" is already present in %2.","""%1"" ya está presente en %2.",module,Magento_MultipleWishlist
"""%1"" is an empty string.","""%1"" es una cadena vacía.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" es una cadena vacía.",module,Magento_Eav
"""%1"" is longer than allowed.","""%1"" es más de lo permitido.",module,Magento_Rma
"""%1"" is not a valid URL.","""%1"" no es una dirección URL válida.",module,Magento_Customer
"""%1"" is not a valid URL.","""%s"" no es un URL válido.",module,Magento_Eav
"""%1"" is not a valid date.","""%1"" no es una fecha válida.",module,Magento_Customer
"""%1"" is not a valid date.","""%s"" no es una fecha válida.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1"" no es una dirección de email válida.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" no es una dirección de email válida.",module,Magento_Eav
"""%1"" is not a valid file","""%1"" no es un archivo válido",module,Magento_Eav
"""%1"" is not a valid file extension.","""%1"" no es una extensión de archivo válido.",module,Magento_Eav
"""%1"" is not a valid file extension.","""%1"" no es una extensión de archivo válido.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" no es un archivo válido.",module,Magento_Eav
"""%1"" is not a valid file.","""%1"" no es un archivo válido.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%s"" no es un servidor válido.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%s"" no es un servidor válido.",module,Magento_Eav
"""%1"" is not a valid image format","""%1"" no es un formato de imagen válido",module,Magento_Eav
"""%1"" is not a valid image format.","""%1"" no es un formato de imagen válido.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" longitud debe ser igual o mayor que %2 caracteres.",module,Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","""%1"" longitud debe ser igual o mayor que %2 caracteres.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","La longitud de ""%1"" debe ser igual o menor a los caracteres de %2.",module,Magento_Eav
"""%1"" length must be equal or less than %2 characters.","La longitud de ""%1"" debe ser igual o menor a los caracteres de %2.",module,Magento_Customer
"""%1"" was copied to %2.","""%1"" se copio en %2.",module,Magento_MultipleWishlist
"""%1"" was moved to %2.","""%1"" fue movido a %2.",module,Magento_MultipleWishlist
"""%1"" width exceeds allowed value of %2 px.","""%1"" ancho excede el valor permitido de %2 px.",module,Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","""%1"" ancho excede el valor permitido de %2 px.",module,Magento_Customer
"""Cap Reward Points Balance"" should be either a positive number or left empty.","""Puntos de recompensa de mínimo equilibrio"" debe ser un número positivo o a la izquierda vacía.",module,Magento_Reward
"""Minimum Reward Points Balance"" should be either a positive number or left empty.","""Puntos de recompensa de mínimo equilibrio"" debe ser un número positivo o a la izquierda vacía.",module,Magento_Reward
"""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance"".","""Puntos de recompensa de mínimo equilibrio"" debe ser menor o igual a ""Saldo de puntos de recompensa de tapa"".",module,Magento_Reward
"""Per Order"" allows a single handling fee for the entire order. ""Per Package"" allows an individual handling fee for each package.","""Por Pedido"" permite una única tarifa de gastos de manipulación para todo el pedido. ""Por Paquete"" permite una tarifa de gastos de gestión individual para cada paquete.",module,Magento_Dhl
"""Remember Me"" Default Value","Valor predeterminado de ""Recordarme""",module,Magento_Persistent
"""Static"" defines the expiration date as precisely when the balance increases. ""Dynamic"" does not have an expiration date, but calculates one when the balance is checked for expiry.","""Estática"" define la fecha de caducidad como precisamente en el equilibrio aumenta. ""Dinámico"" no tiene una fecha de caducidad, pero calcula a uno cuando el equilibrio se comprueba la caducidad.",module,Magento_Reward
"""We couldn't create directory "" '""%1""'","'No podíamos crear directorio""'""%1""'",module,Magento_ScheduledImportExport
#,#,module,Magento_Rma
"# of Items (and above)","Nº de elementos (o más)",module,Magento_OfflineShipping
"# of Items vs. Destination","Nº de elementos vs. destino",module,Magento_OfflineShipping
%,%,module,Magento_ConfigurableProduct
%1,%1,module,Magento_GiftWrapping
%1,%1,module,Magento_Sales
%1,%1,module,Magento_Email
%1,%1,module,Magento_Widget
%1,%1,module,Magento_GiftRegistry
"%1 %2","%1 %2",module,Magento_Review
"%1 & applied","%1 y aplicado",module,Magento_Logging
"%1 (Default)","%1 (por defecto)",module,Magento_Backend
"%1 - %2","%1 - %2",module,Magento_Catalog
"%1 - Discounts and Coupons","%1 - Descuentos y cupones",module,Magento_Rss
"%1 - Special Products","%1 - artículos especiales",module,Magento_Rss
"%1 / %2 rate:","tarifa %1 / %2:",module,Magento_Sales
"%1 <span>x</span> %2 <span>px.</span>","%1 <span>x</span> %2 <span>px.</span>",module,Magento_Catalog
"%1 An empty value is allowed as well.","Así se permite %1 un valor vacío.",module,Magento_Backend
"%1 Catalog Price Rules based on ""%2"" attribute have been disabled.","%d reglas del precio de catálogo basadas en el atributo ""%s"" se han desactivado.",module,Magento_CatalogRule
"%1 Item","%1 artículo",module,Magento_Theme
"%1 Item","%1 artículo",module,Magento_Catalog
"%1 Item(s)","%1 artículos",module,Magento_Theme
"%1 Item(s)","%1 artículos",module,Magento_Catalog
"%1 Purchased Quantity %2 %3 while %4 of these Conditions match:","%1 Cantidad comprada %2 %3 mientras %4 de estas condiciones coincidan:",module,Magento_CustomerSegment
"%1 RMA (s) have been closed.","%1 RMA (s) han sido cerradas.",module,Magento_Rma
"%1 RMA(s) cannot be closed","%1 RMA(s) no se puede cerrar",module,Magento_Rma
"%1 RSS Feed","%1 RSS Feed",module,Magento_Catalog
"%1 Review(s)","%1 reseña(s)",module,Magento_Review
"%1 Reward points","%1 puntos de recompensa",module,Magento_Reward
"%1 Reward points (%2)","%1 puntos de recompensa (%2)",module,Magento_Reward
"%1 Sales Amount %2 %3 while %4 of these Conditions match:","%1 Cantidad de Ventas %2 %3 mientras %4 de estas condiciones coincidan:",module,Magento_CustomerSegment
"%1 Shopping Cart Price Rules based on ""%2"" attribute have been disabled.","Se han desactivado las reglas de precio del carrito de la compra %d basadas en el atributo ""%s"".",module,Magento_SalesRule
"%1 and above","%1 y superior",module,Magento_Catalog
"%1 and greater","%1 y mayor",module,Magento_CatalogSearch
"%1 cache type(s) disabled.","%1 tipo(s) de memoria cache deshabilitado(s).",module,Magento_Backend
"%1 cache type(s) enabled.","%1 tipo(s) de memoria cache habilitado(s).",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 tipo(s) de memoria cache actualizado(s).",module,Magento_Backend
"%1 coupon(s) have been generated.","Se han generado %s cupones.",module,Magento_SalesRule
"%1 email(s) were sent.","%1 email(s) fueron enviados.",module,Magento_GiftRegistry
"%1 for ""%2""","%1 por ""%2""",module,Magento_MultipleWishlist
"%1 for ""%2"".","%1 por ""%2"".",module,Magento_Wishlist
"%1 for %2","%1 para %2",module,Magento_Sales
"%1 for item %2 cannot be empty.","%1 para %2 elemento no puede estar vacío.",module,Magento_Rma
"%1 has been added to your wishlist. Click <a href=""%2"">here</a> to continue shopping.","%1 se ha agregado a su lista de deseos. Haga clic <a href=""%2""> aquí</a> para continuar haciendo compras.",module,Magento_Wishlist
"%1 has been moved to your wish list.","%1 se ha movido a su lista de deseos.",module,Magento_Wishlist
"%1 has been updated in your wish list.","%1 se ha actualizado en su lista de deseos.",module,Magento_Wishlist
"%1 has reached a quantity of %2.","%1 ha alcanzado una cantidad de %2.",module,Magento_Rss
"%1 invitation(s) were not sent, because customer accounts already exist for specified email addresses.","%1 invitation(s) no se enviaron, porque ya existen cuentas de clientes de correo electrónico.",module,Magento_Invitation
"%1 is available for purchase in increments of %2","%1 está disponible para compra en incrementos de %2",module,Magento_CatalogInventory
"%1 is not a correct comparison method.","%s no es un método de comparación correcto.",module,Magento_CatalogInventory
"%1 is required.","Se requiere %1.",module,Magento_CatalogEvent
"%1 item(s) have been added to the gift registry.","se han añadido elementos de %1 en el registro de regalo.",module,Magento_GiftRegistry
"%1 item(s) need your attention.","solicitud de contexto",module,Magento_AdvancedCheckout
"%1 items","%1 artítulos",module,Magento_Catalog
"%1 items","%1 artítulos",module,Magento_Checkout
"%1 items","%1 artítulos",module,Magento_Wishlist
"%1 items","%1 artítulos",module,Magento_MultipleWishlist
"%1 items are already present in %2: %3.","%1 elementos ya están presentes en %2: %3.",module,Magento_MultipleWishlist
"%1 items cannot be moved: %2.","%1 artículos no se pueden mover: %2.",module,Magento_MultipleWishlist
"%1 items in wish list","%1 artículos en lista de deseos",theme,frontend/Magento/luma
"%1 items were copied to %2: %3.","%1 artículos fueron copiados a %2: %3.",module,Magento_MultipleWishlist
"%1 items were moved to %2: %3.","%1 artículos fueron copiados a %2: %3.",module,Magento_MultipleWishlist
"%1 items were not found.","%1 artículos no se encontraron.",module,Magento_MultipleWishlist
"%1 order(s) cannot be canceled.","El/los pedido(s) no puede(n) ser cancelado(s).",module,Magento_Sales
"%1 order(s) have been released from on hold status.","%1 los pedidos han sido liberados de en estado de espera.",module,Magento_Sales
"%1 order(s) were not put on hold.","El(los) pedido(s) %s no se han puesto en espera.",module,Magento_Sales
"%1 order(s) were not released from on hold status.","%1 los pedidos no eran liberados de en estado de espera.",module,Magento_Sales
"%1 product requires your attention.","El artículo %1 requiere su atención.",module,Magento_AdvancedCheckout
"%1 product(s) have been added to shopping cart: %2.","%1 producto (s) se han agregado al carrito de compras: %2.",module,Magento_Wishlist
"%1 product(s) have been added to shopping cart: %2.","%1 producto (s) se han agregado al carrito de compras: %2.",module,Magento_MultipleWishlist
"%1 products require your attention.","Los artículos %1 requieren su atención.",module,Magento_AdvancedCheckout
"%1 was deducted because of refund.","%1 se dedujo por reembolso.",module,Magento_Reward
"%1 was updated in your shopping cart.","%1 fueron actualizados en su carrito de la compra.",module,Magento_Checkout
"%1 with %2 discount each","%1 con %2 de descuento cada uno",module,Magento_Sales
"%1 x %2","%1 x %2",module,Magento_Bundle
"%1's Wish List","Lista de deseos de %1",module,Magento_MultipleWishlist
"%1's Wish List","Lista de artículos %1",module,Magento_Wishlist
"%1's Wish List (%2)","Lista de deseos de %1 (%2)",module,Magento_MultipleWishlist
"%1's Wishlist","%1's lista de favoritos",module,Magento_Rss
"%1; rev #%2","%1; Rev #%2",module,Magento_VersionsCms
"%name% '%value%' is too long. It must have a length of %max% symbols.","%name% '%value%' es demasiado largo. Debe tener una longitud de %min% símbolos.",module,Magento_Integration
"%name% '%value%' is too short. It must have a length of %min% symbols.","%name% '%value%' es demasiado corto. Debe tener una longitud de %min% símbolos.",module,Magento_Integration
"&copy; 2015 Magento Demo Store. All Rights Reserved.","&copy; Tienda de Demos de Magneto 2013. Reservados todos los derechos.",module,Magento_Theme
"'%value%' appears to be a DNS hostname but cannot extract TLD part.","'%value%' parece ser un servidor DNS pero no puede extraer la parte TLD.",module,Magento_Eav
"'%value%' appears to be a DNS hostname but cannot extract TLD part.","'%value%' parece ser un servidor DNS pero no puede extraer la parte TLD.",module,Magento_Customer
"'%value%' appears to be a DNS hostname but cannot match TLD against known list.","'%value%' parece ser un servidor DNS pero no puede hacer coincidir en TLD con la lista.",module,Magento_Customer
"'%value%' appears to be a DNS hostname but cannot match TLD against known list.","'%value%' parece ser un servidor DNS pero no puede hacer coincidir en TLD con la lista.",module,Magento_Eav
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'.","'%value%' parece ser un servidor DNS pero no puede hacer coincidir el esquema del servidor con el TLD '%tld%'.",module,Magento_Customer
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'.","'%value%' parece ser un servidor DNS pero no puede hacer coincidir el esquema del servidor con el TLD '%tld%'.",module,Magento_Eav
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position.","'%value%' parece ser un servidor DNS pero contiene un guion en una posición inválida.",module,Magento_Eav
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position.","'%value%' parece ser un servidor DNS pero contiene un guion en una posición inválida.",module,Magento_Customer
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded.","'%value%' parece ser un nombre de host DNS pero la notación punycode dado no puede ser decodificada.",module,Magento_Eav
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded.","'%value%' parece ser un nombre de host DNS pero la notación punycode dado no puede ser decodificada.",module,Magento_Customer
"'%value%' appears to be a local network name but local network names are not allowed.","'%value%' parece ser un nombre de red local pero no se permiten los nombres de redes locales.",module,Magento_Customer
"'%value%' appears to be a local network name but local network names are not allowed.","'%value%' parece ser un nombre de red local pero no se permiten los nombres de redes locales.",module,Magento_Eav
"'%value%' appears to be an IP address, but IP addresses are not allowed.","'%value%' parece ser una dirección IP, pero no se permiten direcciones IP.",module,Magento_Eav
"'%value%' appears to be an IP address, but IP addresses are not allowed.","'%value%' parece ser una dirección IP, pero no se permiten direcciones IP.",module,Magento_Customer
"'%value%' does not appear to be a valid local network name.","'%value%' no parece ser un nombre válido de red local.",module,Magento_Eav
"'%value%' does not appear to be a valid local network name.","'%value%' no parece ser un nombre válido de red local.",module,Magento_Customer
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' - coincide a cualquier; 'xyz*' - coincide a cualquiera que comienza por 'xyz' y no sea más larga que %1.",module,Magento_Tax
